account_rewards,date
-70294.7824000029,2016-09-02
-81010.25879999755,2016-09-05
-145710.76519999752,2016-09-06
-132357.70840000157,2016-09-07
-176725.85040000264,2016-09-08
-303205.153999997,2016-09-09
-81354.40920000046,2016-09-12
-158392.64919999623,2016-09-13
-71347.52640000306,2016-09-14
-200475.69919999884,2016-09-19
-109115.22560000312,2016-09-20
-14637.338400000686,2016-09-21
-134745.02159999785,2016-09-22
-334797.6287999993,2016-09-23
-21851.523599999557,2016-09-26
-159337.9756000026,2016-09-27
-51424.982799997466,2016-09-28
15922.296399998217,2016-09-29
34165.8939999984,2016-09-30
-7649.240800001424,2016-10-10
-190535.93959999355,2016-10-11
-134733.36680000307,2016-10-12
-73361.58480000109,2016-10-13
-189863.40320000198,2016-10-14
18116.676000001942,2016-10-17
-112144.74079999658,2016-10-18
-116347.41120000462,2016-10-19
-101717.29119999814,2016-10-20
-11080.96319999516,2016-10-21
-31641.598400004164,2016-10-24
-124999.19480000122,2016-10-25
-71526.79679999514,2016-10-26
-95161.42440000955,2016-10-27
-86719.0739999935,2016-10-28
-113512.78120000302,2016-10-31
-170755.8655999967,2016-11-01
-77563.98720000361,2016-11-02
-132709.75079999873,2016-11-03
-88654.27439999873,2016-11-04
191.18760000263046,2016-11-07
-173529.50680000242,2016-11-08
-427.80159999765465,2016-11-09
-112352.24080000193,2016-11-10
-175396.5355999996,2016-11-11
-101368.50039999958,2016-11-14
-139062.00080000274,2016-11-15
-122281.87799999934,2016-11-16
-156782.82320000426,2016-11-17
-82732.9755999923,2016-11-18
-94560.90920000248,2016-11-21
-9696.058800000937,2016-11-22
-25617.494799996653,2016-11-23
-49782.42760000442,2016-11-24
-101543.569199998,2016-11-25
48640.29000000003,2016-11-28
-250339.33879999723,2016-11-29
31276.047999996605,2016-11-30
-172931.91519999408,2016-12-01
-292986.6532000029,2016-12-02
-12497.711200003007,2016-12-05
-79837.77759999379,2016-12-06
34161.288399998484,2016-12-07
-118007.21640000142,2016-12-08
-401075.10120000143,2016-12-09
-13336.503200002597,2016-12-12
-108149.70679999687,2016-12-13
-277450.3008000015,2016-12-14
-112284.10759999848,2016-12-15
-163552.4016000033,2016-12-16
-149677.91759999856,2016-12-19
-24934.029199999844,2016-12-20
-152653.4088000047,2016-12-21
-233065.00839999728,2016-12-22
-41700.51279999865,2016-12-23
-114666.5939999971,2016-12-26
-168509.55880000148,2016-12-27
-71938.87760000104,2016-12-28
40199.21119999919,2016-12-29
-16681.629599994343,2016-12-30
183510.98839999744,2017-01-03
-168116.16000000382,2017-01-04
-62774.5876000002,2017-01-05
-84166.33240000141,2017-01-06
-121240.97119999542,2017-01-09
-196829.7604000019,2017-01-10
-122673.4375999993,2017-01-11
-110156.82080000344,2017-01-12
-88569.67919999456,2017-01-13
15302.816000000445,2017-01-16
-5995.2895999994735,2017-01-17
-116168.94320000433,2017-01-18
-77165.37679999878,2017-01-19
-161522.9380000027,2017-01-20
-91638.57919998965,2017-01-23
-125426.54920000744,2017-01-24
-164660.93159999794,2017-01-25
-102429.22400000166,2017-01-26
-134190.77920000235,2017-02-03
-170264.6911999989,2017-02-06
-63101.42079999537,2017-02-07
-18822.054800003356,2017-02-08
-130101.4639999982,2017-02-09
-44171.64679999697,2017-02-10
-115405.32680000555,2017-02-13
-171966.5967999981,2017-02-14
-117005.85279999848,2017-02-15
-99229.13000000677,2017-02-16
133525.78120000265,2017-02-17
-148590.52599999748,2017-02-20
-23495.214000002983,2017-02-21
-185983.37279999733,2017-02-22
-139888.38280000002,2017-02-23
-259258.87080000108,2017-02-24
-132692.96240000168,2017-02-27
-60747.9011999992,2017-02-28
-141553.2788000002,2017-03-01
-142248.85920000277,2017-03-02
-83328.80559999755,2017-03-03
-7674.022399990988,2017-03-06
-111059.65520000628,2017-03-07
-146123.5480000044,2017-03-08
-131280.8387999962,2017-03-09
-32972.660000002674,2017-03-10
-118359.12799999554,2017-03-13
-19306.797600000995,2017-03-14
-95407.03880000454,2017-03-15
-126943.52959999989,2017-03-16
-925.1419999960549,2017-03-17
20303.435199999287,2017-03-20
-167800.33959999957,2017-03-21
-137636.66280000345,2017-03-22
-141882.31759999768,2017-03-23
-260565.6796000007,2017-03-24
-132682.82799999643,2017-03-27
-74822.92640000199,2017-03-28
-126987.86479999826,2017-03-29
-85569.53440000283,2017-03-30
-12008.469999997636,2017-03-31
-65671.2055999995,2017-04-05
-110066.90599999535,2017-04-06
-140888.33480000662,2017-04-07
-16477.76160000031,2017-04-10
-29841.245600001494,2017-04-11
-41433.426000000894,2017-04-12
-213013.37999999593,2017-04-13
-174121.30839999826,2017-04-14
-52287.56520000031,2017-04-17
-119572.71960000052,2017-04-18
44868.190799995326,2017-04-19
-326737.96199999884,2017-04-20
-169366.9231999952,2017-04-21
171628.34520000187,2017-04-24
-142881.12400000944,2017-04-25
-91267.0847999962,2017-04-26
-269725.58360000106,2017-04-27
-194622.2412000021,2017-04-28
-11880.551199992566,2017-05-02
-201092.54160000826,2017-05-03
-184799.6719999972,2017-05-04
-365374.60560000077,2017-05-05
-138761.9051999954,2017-05-08
-255183.61200000762,2017-05-09
-80877.27919999375,2017-05-10
-70391.87919999816,2017-05-11
14824.536399992037,2017-05-12
71806.97040000517,2017-05-15
-190576.5352000032,2017-05-16
-97934.6075999942,2017-05-17
67453.59559999593,2017-05-18
-103333.7172000007,2017-05-19
89688.55519999792,2017-05-22
-186805.79519999356,2017-05-23
-40803.07000000144,2017-05-24
-139222.5968000022,2017-05-25
-236909.6252000039,2017-05-26
-19750.048799995006,2017-05-31
-196737.43320000058,2017-06-01
-227330.95999999845,2017-06-02
32059.310399997135,2017-06-05
97686.6135999997,2017-06-06
15081.503999999022,2017-06-07
-109433.69199999851,2017-06-08
-19305.30040000016,2017-06-09
-115911.1391999992,2017-06-12
-223448.5712000007,2017-06-13
-300072.1863999986,2017-06-14
-254595.05840000263,2017-06-15
65264.12600000049,2017-06-16
-219954.60640000162,2017-06-19
14138.387999998671,2017-06-20
-94684.2140000026,2017-06-21
-91173.46239999085,2017-06-22
153190.42239999576,2017-06-23
-107426.87839999807,2017-06-26
-354539.8399999998,2017-06-27
-108192.45040000274,2017-06-28
-165049.19519999396,2017-06-29
-326420.16440000007,2017-06-30
-286001.1480000043,2017-07-03
48825.03479999884,2017-07-04
-195720.82079999574,2017-07-05
-254599.9340000016,2017-07-06
25156.958399997857,2017-07-07
53388.45600000211,2017-07-10
-196756.52239999833,2017-07-11
-93260.77800000133,2017-07-12
-87687.21680000289,2017-07-13
-284209.2828000021,2017-07-14
-67628.65079999554,2017-07-17
16081.933599996813,2017-07-18
22277.715999999775,2017-07-19
-84251.77479999805,2017-07-20
-55946.126799998856,2017-07-21
-226197.77679999993,2017-07-24
-223054.98080000337,2017-07-25
-57999.13799999746,2017-07-26
38998.65040000013,2017-07-27
-172197.32880000197,2017-07-28
-121838.67880000001,2017-07-31
-152808.96319999863,2017-08-01
-308657.40800000133,2017-08-02
-146187.39959999986,2017-08-03
23113.101199999895,2017-08-04
-116820.75479999665,2017-08-07
-35321.59640000172,2017-08-08
-96259.13119999955,2017-08-09
-427265.40559999505,2017-08-10
122628.87839999402,2017-08-11
-206203.15039999728,2017-08-14
-136387.24040000184,2017-08-15
-132510.0039999987,2017-08-16
-184573.5064000035,2017-08-17
-111028.22279999942,2017-08-18
-176665.09479999886,2017-08-21
-62924.591600002175,2017-08-22
-169277.91440000062,2017-08-23
-35864.26359999264,2017-08-24
-84196.37000000499,2017-08-25
-257657.40519999678,2017-08-28
-72229.63320000486,2017-08-29
-205767.10679999687,2017-08-30
-65785.21760000181,2017-08-31
-160115.04079999967,2017-09-01
-165947.30799999932,2017-09-04
-187485.7607999988,2017-09-05
-238342.59520000606,2017-09-06
-245201.91799999512,2017-09-07
-82245.28559999833,2017-09-08
8480.425199999932,2017-09-11
-28677.23360000105,2017-09-12
-146351.8448000026,2017-09-13
-130516.15079999475,2017-09-14
-16181.82280000264,2017-09-15
-176677.67999999927,2017-09-18
-183073.32879999542,2017-09-19
-123296.41640000208,2017-09-20
-112504.8436000068,2017-09-21
-92129.62039999658,2017-09-22
-108228.39719999842,2017-09-25
-156623.56240000227,2017-09-26
-30340.881999995403,2017-09-27
-172256.71640000236,2017-09-28
40297.11079999931,2017-09-29
14963.63799999747,2017-10-09
-37961.085999997726,2017-10-10
-131874.96079999956,2017-10-11
7508.7360000003,2017-10-12
-20804.927199997826,2017-10-13
-237650.70359999937,2017-10-16
-25857.652800007516,2017-10-17
164153.75520000482,2017-10-18
-232384.53679999706,2017-10-19
-192931.98960000253,2017-10-20
-211583.9212000017,2017-10-23
-174772.31279999984,2017-10-24
416495.80200000165,2017-10-25
530812.799600002,2017-10-26
-628945.450399998,2017-10-27
-314233.8892000012,2017-10-30
-179218.08760000387,2017-10-31
-124994.03199999867,2017-11-01
-85.38720000604371,2017-11-02
28712.55520000165,2017-11-03
-253810.8939999908,2017-11-06
3467.979599993132,2017-11-07
-129715.76119999807,2017-11-08
222585.24799999438,2017-11-09
18734.870000000683,2017-11-10
-251546.79919999818,2017-11-13
-75173.33079999614,2017-11-14
320652.6244000004,2017-11-15
-555956.0692000041,2017-11-16
-305323.99480000156,2017-11-17
-169013.25879999407,2017-11-20
-419047.16760000115,2017-11-21
-631607.3416000014,2017-11-22
-227458.1915999962,2017-11-23
-400454.41159999993,2017-11-24
285508.27519999654,2017-11-27
-170259.65040000132,2017-11-28
-345111.6083999991,2017-11-29
-315739.5100000036,2017-11-30
103699.51599999848,2017-12-01
-163203.4687999959,2017-12-04
-358792.8924000006,2017-12-05
-356509.4435999952,2017-12-06
-7694.441599999261,2017-12-07
298667.21759999817,2017-12-08
-284183.1499999983,2017-12-11
103142.32519999666,2017-12-12
-249754.21279999925,2017-12-13
-459378.5964000006,2017-12-14
29111.417599997752,2017-12-15
-72149.63759999673,2017-12-18
44162.4531999981,2017-12-19
-93646.60279999851,2017-12-20
-165346.93640000065,2017-12-21
-123383.67599999165,2017-12-22
-221274.8064000158,2017-12-25
-546349.2163999924,2017-12-26
690233.7872000006,2017-12-27
-441761.7504000059,2017-12-28
72388.0856000097,2017-12-29
30797.679599997806,2018-01-02
171467.95639999647,2018-01-03
-77818.10519999615,2018-01-04
103720.83320000394,2018-01-05
277524.2303999937,2018-01-08
-56281.465999988235,2018-01-09
-466398.3832000161,2018-01-10
25504.465600004864,2018-01-11
-263777.16200000205,2018-01-12
-330452.21159999905,2018-01-15
-572411.9420000043,2018-01-16
-116483.62479998762,2018-01-17
-167913.7200000004,2018-01-18
243143.86719999378,2018-01-19
-115618.27439999985,2018-01-22
-275937.2680000043,2018-01-23
-78515.82239999494,2018-01-24
-26893.048799995693,2018-01-25
-886013.7104000037,2018-01-26
-229319.78839999557,2018-01-29
219266.55559998297,2018-01-30
-288093.4691999846,2018-01-31
-258959.65360000232,2018-02-01
-525580.8543999981,2018-02-02
-608935.8992000031,2018-02-05
-854566.7164000049,2018-02-06
-106837.71479999644,2018-02-07
-840625.9207999948,2018-02-08
73410.44239998855,2018-02-09
156036.59440001185,2018-02-12
-28023.434400004775,2018-02-13
308922.5816000022,2018-02-14
-127286.96480000687,2018-02-22
-82438.17160000026,2018-02-23
-364595.4679999957,2018-02-26
-471201.54199999414,2018-02-27
113816.24159999318,2018-02-28
-283966.9943999986,2018-03-01
-406942.7675999958,2018-03-02
-134869.78600000386,2018-03-05
-319790.68560001015,2018-03-06
82590.52240000668,2018-03-07
-68211.69000000911,2018-03-08
-240577.51959998417,2018-03-09
-464158.53959999984,2018-03-12
70900.6807999897,2018-03-13
102795.57959999732,2018-03-14
-324883.4427999979,2018-03-15
-16488.14599999966,2018-03-16
-266661.0367999943,2018-03-19
-300782.6267999964,2018-03-20
-496565.49680000026,2018-03-21
-588579.0939999975,2018-03-22
-218993.89000000223,2018-03-23
-123175.50000000744,2018-03-26
-774731.4687999935,2018-03-27
44228.44359999425,2018-03-28
-219503.7495999922,2018-03-29
-183552.19800000757,2018-03-30
-267484.46240000246,2018-04-02
72253.8432000051,2018-04-03
-74947.23559999357,2018-04-04
98932.34159998619,2018-04-09
-216065.99599999093,2018-04-10
-447065.31480000843,2018-04-11
-363095.75879998284,2018-04-12
-449048.6776000011,2018-04-13
-527498.0692000111,2018-04-16
-225150.1707999961,2018-04-17
297253.3444000004,2018-04-18
-381169.3752000028,2018-04-19
-164739.07560000828,2018-04-20
250985.37640000062,2018-04-23
-179742.34679999604,2018-04-24
-456063.75919999427,2018-04-25
-441474.7192000074,2018-04-26
-54827.75359999494,2018-04-27
-150068.80600000906,2018-05-02
-324629.11959999334,2018-05-03
468000.9675999972,2018-05-04
98722.10840000541,2018-05-07
-293920.56560000515,2018-05-08
7333.6176000034375,2018-05-09
-197148.36160000192,2018-05-10
235512.06040000814,2018-05-11
-131498.8420000128,2018-05-14
-369444.6651999922,2018-05-15
-353657.82879999693,2018-05-16
138682.88439999582,2018-05-17
-250630.1171999999,2018-05-18
-185449.6911999978,2018-05-21
-569535.5435999982,2018-05-22
-397610.4831999992,2018-05-23
-140219.5924000057,2018-05-24
172494.4643999966,2018-05-25
-352425.0399999912,2018-05-28
-446990.0912000101,2018-05-29
369812.98920000455,2018-05-30
-319327.1619999915,2018-05-31
481097.68599998794,2018-06-01
-55018.18999998733,2018-06-04
-219600.52440000977,2018-06-05
-263928.52000000124,2018-06-06
-374311.01359999314,2018-06-07
-149831.08240001227,2018-06-08
247411.00120001918,2018-06-11
-365407.30920001585,2018-06-12
-275973.12279998936,2018-06-13
-378868.19360001304,2018-06-14
-898244.382399986,2018-06-15
147654.55079999217,2018-06-19
-324236.29280000046,2018-06-20
-99109.37520000165,2018-06-21
-372714.82839999604,2018-06-22
-465268.6344000025,2018-06-25
-754485.1503999985,2018-06-26
-433161.732799998,2018-06-27
300616.76639999455,2018-06-28
-744452.9363999987,2018-06-29
-393947.3851999937,2018-07-02
-293068.6404000003,2018-07-03
5473.983999994903,2018-07-04
42070.03439999714,2018-07-05
217017.30520000553,2018-07-06
-157568.7560000064,2018-07-09
-385059.62679999444,2018-07-10
149579.59520000438,2018-07-11
-43466.23599999899,2018-07-12
-117662.9792000034,2018-07-13
-469192.90280000813,2018-07-16
-316280.62479999324,2018-07-17
-130341.18199999751,2018-07-18
17109.843999991044,2018-07-19
-159095.15079999584,2018-07-20
150255.32640000863,2018-07-23
-212883.17480001756,2018-07-24
-395046.22239998344,2018-07-25
-169385.4364000127,2018-07-26
-411244.95919999527,2018-07-27
-65053.24119999708,2018-07-30
-521059.6003999871,2018-07-31
-625136.3956000113,2018-08-01
-514680.3388000035,2018-08-02
-365921.538000002,2018-08-03
306311.16280000564,2018-08-06
-433876.39400000026,2018-08-07
235160.47159999015,2018-08-08
-236724.05759999066,2018-08-09
-354962.4783999981,2018-08-10
-198611.65400000502,2018-08-13
-610419.2983999988,2018-08-14
-431587.38599999854,2018-08-15
-474663.61720000266,2018-08-16
117288.20800000409,2018-08-17
303863.36319999676,2018-08-20
-239379.34039999684,2018-08-21
-137818.9235999997,2018-08-22
-311701.82320000656,2018-08-23
443320.5067999998,2018-08-24
-298013.98880000145,2018-08-27
-93776.29759998988,2018-08-28
-324985.5980000048,2018-08-29
-469824.3728000032,2018-08-30
-61650.239199999385,2018-08-31
33895.4048000015,2018-09-03
-611175.8831999989,2018-09-04
-429528.78959999746,2018-09-05
-11412.535200003205,2018-09-06
-389786.4775999997,2018-09-07
-197070.55639999922,2018-09-10
-386943.79000000417,2018-09-11
-31168.455999991093,2018-09-12
20770.942799995413,2018-09-13
-180176.33920000444,2018-09-14
305676.3156000051,2018-09-17
145028.93199999572,2018-09-18
-222765.27439999935,2018-09-19
377992.85880000336,2018-09-20
-298205.4848000045,2018-09-21
306836.575600001,2018-09-25
-223318.0976000072,2018-09-26
-26680.529199996086,2018-09-27
-1210667.5587999914,2018-09-28
-67519.08480000224,2018-10-08
-515082.6083999931,2018-10-09
-861602.616800006,2018-10-10
341274.637599993,2018-10-11
-312896.1243999933,2018-10-12
-228570.4400000051,2018-10-15
-138293.6387999973,2018-10-16
-637114.8655999983,2018-10-17
395211.4464000062,2018-10-18
427466.18399999087,2018-10-19
-1159140.3464000006,2018-10-22
-237714.02359999556,2018-10-23
-432457.6044000037,2018-10-24
-268824.90760000155,2018-10-25
-1251015.8175999976,2018-10-26
-460906.4743999966,2018-10-29
327469.6963999961,2018-10-30
142934.95920000068,2018-10-31
576766.8848000027,2018-11-01
-598519.1383999997,2018-11-02
-309627.3052000041,2018-11-05
-221833.54839999785,2018-11-06
-89430.34999999798,2018-11-07
-407519.12800000294,2018-11-08
-257352.78599999935,2018-11-09
136235.64400000192,2018-11-12
-429413.89720000257,2018-11-13
-29440.679599999814,2018-11-14
-183677.86600000126,2018-11-15
27699.476799995075,2018-11-16
-361368.12759999314,2018-11-19
-114575.4015999978,2018-11-20
-178551.91080000377,2018-11-21
-416477.98200000456,2018-11-22
-203708.51479999314,2018-11-23
-251032.69919999872,2018-11-26
78338.2656000033,2018-11-27
-296557.12160000845,2018-11-28
117440.14200000437,2018-11-29
541511.3280000003,2018-11-30
-189935.72680000326,2018-12-03
-94266.81560000106,2018-12-04
-524751.2292000006,2018-12-05
-234687.8139999939,2018-12-06
-387416.0671999978,2018-12-07
-36333.405200004876,2018-12-10
-33817.09879999684,2018-12-11
152465.29079999725,2018-12-12
-384767.3355999994,2018-12-13
-153751.29000000423,2018-12-14
-245392.26919999643,2018-12-17
-423028.0128000005,2018-12-18
-271202.0419999983,2018-12-19
-328995.4059999996,2018-12-20
-131296.61600000557,2018-12-21
-217604.22999999212,2018-12-24
-242874.3624000036,2018-12-25
-110925.51679999864,2018-12-26
277499.4315999944,2018-12-27
-148308.4935999949,2018-12-28
-258590.30000000316,2019-01-02
87129.30360000244,2019-01-03
-55225.00959999412,2019-01-04
-195243.2000000064,2019-01-07
83624.90040000089,2019-01-08
-107384.8408000008,2019-01-09
158190.6460000002,2019-01-10
-380482.5051999989,2019-01-11
452459.6000000043,2019-01-14
-128944.67200000449,2019-01-15
-244699.9964000024,2019-01-16
315897.5912000001,2019-01-17
-69161.93479999853,2019-01-18
-518247.2579999997,2019-01-21
-234992.95280000137,2019-01-22
3185.667199998147,2019-01-23
10430.553200005981,2019-01-24
-206269.06440000216,2019-01-25
-16643.872000002088,2019-01-28
-333212.55159999547,2019-01-29
125675.77839999633,2019-01-30
-90163.26880000494,2019-01-31
390964.9104000022,2019-02-01
-270550.76279999973,2019-02-11
250804.6307999932,2019-02-12
-159490.63719999557,2019-02-13
-543075.7076000011,2019-02-14
270867.56600000063,2019-02-15
-315874.9519999993,2019-02-18
-243757.6112000056,2019-02-19
-232003.86159998967,2019-02-20
3117.7979999916724,2019-02-21
431394.44800000364,2019-02-22
-554815.0215999917,2019-02-25
-13294.993200003608,2019-02-26
11107.664799995531,2019-02-27
468704.94040000875,2019-02-28
-254849.11960000376,2019-03-01
-209415.56199999788,2019-03-04
-294508.592799998,2019-03-05
-616957.3444000038,2019-03-06
-643707.1940000026,2019-03-07
188795.26560001037,2019-03-08
-320466.8228,2019-03-11
-126703.55240001029,2019-03-12
163906.90640000466,2019-03-13
-126040.69920001252,2019-03-14
454187.0792000074,2019-03-15
-478869.25080000365,2019-03-18
-166516.52679998742,2019-03-19
-280421.0628000134,2019-03-20
-57442.687199994936,2019-03-21
-650359.5003999886,2019-03-22
-312966.06440001266,2019-03-25
114387.73120000878,2019-03-26
58545.49359998679,2019-03-27
774722.4696000137,2019-03-28
39113.27159998957,2019-03-29
-357304.7427999911,2019-04-01
-125641.35880000595,2019-04-02
210847.81120000358,2019-04-03
329377.12319999706,2019-04-04
-181231.46239999018,2019-04-08
431293.76519997965,2019-04-09
-698906.1659999839,2019-04-10
-457729.81880000234,2019-04-11
-362811.361999996,2019-04-12
474586.92599999567,2019-04-15
-43843.56760001548,2019-04-16
-378595.4807999848,2019-04-17
-68227.0135999988,2019-04-18
-510695.38480001007,2019-04-19
153708.54000000702,2019-04-22
-270112.6044000062,2019-04-23
-678392.9035999872,2019-04-24
-433005.67999999947,2019-04-25
233117.67359999684,2019-04-26
-184358.145600002,2019-04-29
-1584379.5084000027,2019-04-30
-424168.5852000041,2019-05-06
-384434.28759999794,2019-05-07
-718978.5404000063,2019-05-08
750133.6572000056,2019-05-09
-570768.0643999921,2019-05-10
-335826.1484000053,2019-05-13
542916.8016,2019-05-14
-103705.5328000061,2019-05-15
-746295.0067999902,2019-05-16
-570015.6944000096,2019-05-17
32541.051200008766,2019-05-20
-355890.6159999975,2019-05-21
-701480.8144000039,2019-05-22
69437.52239999665,2019-05-23
-135135.26959999703,2019-05-24
10754.336000005058,2019-05-27
107376.7087999877,2019-05-28
-344157.85599999205,2019-05-29
-454447.0184000091,2019-05-30
-170674.9668000001,2019-05-31
-528972.9683999924,2019-06-03
-251586.24360000048,2019-06-04
-389113.0395999946,2019-06-05
13352.88999999913,2019-06-06
567440.8147999959,2019-06-10
-295341.83919999766,2019-06-11
-190841.29679999844,2019-06-12
-194032.6199999997,2019-06-13
-235008.99920000567,2019-06-14
-129341.16840000194,2019-06-17
62958.523600004446,2019-06-18
654837.0199999993,2019-06-19
-208570.73359999692,2019-06-20
-35347.48240000102,2019-06-21
-367307.61600000807,2019-06-24
-286095.8347999974,2019-06-25
110691.92240000871,2019-06-26
-446171.7648000087,2019-06-27
629004.362799998,2019-06-28
-304822.7303999848,2019-07-01
-828635.1308000087,2019-07-02
-258784.26640000512,2019-07-03
73266.31520001478,2019-07-04
-623279.1756000089,2019-07-05
-383961.8612000124,2019-07-08
-191025.93719999108,2019-07-09
-204638.81680000658,2019-07-10
-209194.87079999034,2019-07-11
-360553.047600004,2019-07-12
-368498.5355999992,2019-07-15
-307002.02119999763,2019-07-16
-534462.1184000088,2019-07-17
55180.344400009955,2019-07-18
-275300.02400000754,2019-07-19
-277939.4335999842,2019-07-22
-268100.60439999803,2019-07-23
57781.044799994495,2019-07-24
-140191.55160000682,2019-07-25
-66337.96159999627,2019-07-26
-169515.05880000492,2019-07-29
-408949.5824000043,2019-07-30
-524417.7476000004,2019-07-31
-423160.5316000014,2019-08-01
-542521.6103999899,2019-08-02
-160567.74640000224,2019-08-05
-249997.9240000021,2019-08-06
298767.10640000453,2019-08-07
-437803.5444000018,2019-08-08
719154.471600006,2019-08-09
-318369.781600011,2019-08-12
188258.8819999932,2019-08-13
-176901.9439999836,2019-08-14
-58660.40480000923,2019-08-15
-53275.06160000035,2019-08-16
-48985.25879999749,2019-08-19
-288443.16439999396,2019-08-20
311563.77599999355,2019-08-21
230587.17519999814,2019-08-22
-764205.3288000011,2019-08-23
-82994.65199998477,2019-08-26
-426449.6104000224,2019-08-27
-120258.60799998713,2019-08-28
217773.829600002,2019-08-29
-189143.45040000367,2019-08-30
-232408.85880000386,2019-09-02
-364785.45120000915,2019-09-03
93651.80320001721,2019-09-04
-222357.737999999,2019-09-05
-328952.20999999315,2019-09-06
-490460.56320000713,2019-09-09
-1090106.2120000015,2019-09-10
270956.77279999945,2019-09-11
-284843.08240000426,2019-09-12
-451144.12919999653,2019-09-16
617336.2592000038,2019-09-17
-315322.00239999255,2019-09-18
-69296.85600001179,2019-09-19
-481841.598799995,2019-09-20
281088.58799999295,2019-09-23
-456190.5144000055,2019-09-24
-337899.552799989,2019-09-25
-174018.49799999667,2019-09-26
-681985.9972000093,2019-09-27
85455.09920000331,2019-09-30
-532080.8052000022,2019-10-08
-95322.24919999774,2019-10-09
173554.3475999967,2019-10-10
-149626.3136000026,2019-10-11
122842.28200000127,2019-10-14
-875147.0292000102,2019-10-15
-77543.91279998946,2019-10-16
-498111.3247999896,2019-10-17
-373543.08000000403,2019-10-18
-208756.60599999852,2019-10-21
-472174.0628000077,2019-10-22
-358745.4672000061,2019-10-23
85951.40680001644,2019-10-24
-165376.51120000667,2019-10-25
-118159.88800000033,2019-10-28
-418564.90439999936,2019-10-29
-309047.24559999903,2019-10-30
-41223.88760000444,2019-10-31
31373.438000001308,2019-11-01
-226254.40919999752,2019-11-04
-365759.91639999754,2019-11-05
-119945.1692000174,2019-11-06
-277768.1911999785,2019-11-07
-492121.4912000186,2019-11-08
-224385.17399998754,2019-11-11
53947.685200001884,2019-11-12
-193857.5416000003,2019-11-13
-381578.60439999506,2019-11-14
-136194.46080001438,2019-11-15
-113554.28639999389,2019-11-18
-315768.0687999941,2019-11-19
-285573.56880001095,2019-11-20
-809408.7155999966,2019-11-21
-284006.4776000045,2019-11-22
-240514.16279999292,2019-11-25
-213749.6944000036,2019-11-26
-493150.24559998786,2019-11-27
-1023964.7008000078,2019-11-28
-120107.57160000553,2019-11-29
-478076.49039999745,2019-12-02
-205617.38600000137,2019-12-03
-80282.63799999333,2019-12-04
389869.55760000524,2019-12-05
-364162.9599999984,2019-12-06
-158162.5384000076,2019-12-09
-279709.1292000055,2019-12-10
-634284.9603999951,2019-12-11
291022.9707999878,2019-12-12
-453298.80879999534,2019-12-13
130210.1724000101,2019-12-16
-320946.5312000007,2019-12-17
-414664.02279999986,2019-12-18
-456251.36440000735,2019-12-19
-248820.29000000138,2019-12-20
-234012.2715999961,2019-12-23
-477050.87560000137,2019-12-24
-71054.08000000232,2019-12-25
167411.47399999396,2019-12-26
259134.79240001127,2019-12-27
-249581.3540000105,2019-12-30
